signature,trump_count,strongest_trump_strength,weakest_trump_strength,max_suit_run,trump_strength_sum,color_aces,total_points,non_trump_points,hand_instances,games,win_rate,win_rate_std,avg_points,hand_example
3-6-2-3-13-1,3,6.0,2.0,3,13,1,52,31,430,0,0.0,0.0,0.0,10_Acorn 8_Leaf 10_Leaf A_Heart 10_Heart 8_Heart 8_Acorn A_Leaf
4-13-2-3-31-0,4,13.0,2.0,3,31,0,36,20,256,0,0.0,0.0,0.0,10_Heart 8_Bell O_Bell 8_Heart 7_Bell 10_Bell O_Leaf 10_Leaf
3-12-5-3-25-1,3,12.0,5.0,3,25,1,40,25,397,0,0.0,0.0,0.0,U_Heart 10_Heart 8_Acorn K_Acorn 7_Bell 10_Bell O_Heart A_Acorn
4-10-4-3-27-0,4,10.0,4.0,3,27,0,32,14,148,0,0.0,0.0,0.0,10_Acorn 7_Bell K_Heart U_Acorn K_Acorn 10_Heart 9_Acorn U_Heart
4-13-0-2-22-2,4,13.0,,2,22,2,43,26,143,0,0.0,0.0,0.0,7_Heart 8_Bell O_Leaf K_Heart A_Bell A_Leaf K_Leaf 10_Heart
5-14-2-1-46-1,5,14.0,2.0,1,46,1,21,11,137,0,0.0,0.0,0.0,A_Acorn 8_Heart U_Bell O_Leaf O_Acorn 9_Bell U_Acorn 9_Leaf
3-8-2-2-16-1,3,8.0,2.0,2,16,1,28,15,376,0,0.0,0.0,0.0,8_Bell A_Heart A_Leaf 7_Leaf 8_Heart K_Acorn U_Heart 7_Bell
3-8-0-3-14-0,3,8.0,,3,14,0,23,10,270,0,0.0,0.0,0.0,U_Heart 7_Leaf 10_Acorn 8_Leaf 8_Acorn A_Heart 7_Heart 9_Acorn
1-11-11-3-11-1,1,11.0,11.0,3,11,1,38,35,1961,0,0.0,0.0,0.0,10_Leaf A_Bell K_Leaf 7_Acorn 8_Leaf O_Bell 8_Bell 10_Acorn
4-10-6-2-33-1,4,10.0,6.0,2,33,1,32,15,217,0,0.0,0.0,0.0,8_Bell A_Heart U_Acorn K_Bell U_Leaf U_Heart 8_Leaf A_Acorn
4-12-0-3-19-0,4,12.0,,3,19,0,11,4,138,0,0.0,0.0,0.0,7_Heart K_Acorn O_Heart 9_Leaf K_Heart 9_Acorn 9_Heart 7_Acorn
7-14-0-1-56-1,7,14.0,,1,56,1,33,11,30,0,0.0,0.0,0.0,A_Heart 7_Heart O_Acorn O_Leaf U_Leaf A_Acorn O_Heart 8_Heart
4-12-7-2-38-1,4,12.0,7.0,2,38,1,25,15,433,0,0.0,0.0,0.0,U_Heart 8_Bell A_Bell U_Bell O_Bell K_Acorn 8_Acorn O_Heart
3-14-0-3-22-1,3,14.0,,3,22,1,30,25,401,0,0.0,0.0,0.0,U_Heart 7_Heart 8_Acorn O_Acorn 9_Leaf A_Bell 10_Acorn K_Acorn
4-14-0-3-30-1,4,14.0,,3,30,1,17,11,400,0,0.0,0.0,0.0,7_Bell 7_Heart 8_Bell 9_Heart O_Acorn 9_Bell O_Leaf A_Acorn
5-7-0-2-17-0,5,7.0,,2,17,0,20,8,60,0,0.0,0.0,0.0,7_Bell K_Acorn K_Bell 8_Heart 9_Heart U_Bell 7_Heart 10_Heart
3-13-6-2-28-0,3,13.0,6.0,2,28,0,30,14,323,0,0.0,0.0,0.0,8_Bell U_Leaf 10_Leaf 9_Leaf A_Heart O_Leaf 7_Acorn K_Acorn
7-13-0-1-37-0,7,13.0,,1,37,0,34,4,15,0,0.0,0.0,0.0,A_Heart 10_Heart 7_Heart K_Acorn U_Bell 8_Heart K_Heart O_Leaf
4-14-0-3-26-0,4,14.0,,3,26,0,19,14,232,0,0.0,0.0,0.0,10_Leaf O_Acorn 8_Bell 8_Heart K_Leaf 7_Heart U_Acorn 7_Leaf
4-12-3-2-32-1,4,12.0,3.0,2,32,1,42,25,588,0,0.0,0.0,0.0,10_Acorn K_Bell O_Heart A_Bell A_Heart O_Bell 9_Heart 9_Acorn
3-11-2-3-22-1,3,11.0,2.0,3,22,1,24,19,413,0,0.0,0.0,0.0,9_Leaf K_Bell U_Leaf A_Acorn 8_Heart O_Bell 7_Acorn K_Acorn
5-12-2-2-33-0,5,12.0,2.0,2,33,0,44,24,429,0,0.0,0.0,0.0,K_Leaf U_Leaf K_Heart 10_Acorn A_Heart 8_Heart 10_Leaf O_Heart
4-13-2-3-33-1,4,13.0,2.0,3,33,1,29,21,237,0,0.0,0.0,0.0,10_Leaf 7_Leaf U_Bell O_Bell 8_Heart A_Acorn 9_Leaf O_Leaf
4-12-3-2-33-0,4,12.0,3.0,2,33,0,21,14,461,0,0.0,0.0,0.0,10_Leaf 9_Acorn O_Heart 9_Heart U_Heart U_Acorn 8_Leaf K_Acorn
3-13-4-3-28-1,3,13.0,4.0,3,28,1,29,19,463,0,0.0,0.0,0.0,O_Leaf O_Bell K_Bell A_Bell 9_Acorn K_Acorn K_Heart 8_Acorn
0--1--1-4-0-2,0,,,4,0,2,40,40,1584,0,0.0,0.0,0.0,7_Acorn 9_Bell A_Leaf K_Acorn K_Leaf A_Bell 10_Bell 8_Bell
4-8-0-2-19-1,4,8.0,,2,19,1,48,25,441,0,0.0,0.0,0.0,A_Acorn U_Heart 7_Heart A_Heart 10_Heart 8_Bell 10_Acorn K_Leaf
2-8-2-3-10-0,2,8.0,2.0,3,10,0,16,14,691,0,0.0,0.0,0.0,8_Heart K_Bell 8_Bell 9_Acorn 10_Acorn U_Heart 7_Leaf 7_Acorn
3-13-2-2-25-1,3,13.0,2.0,2,25,1,24,19,396,0,0.0,0.0,0.0,K_Leaf K_Bell 8_Heart U_Acorn 7_Bell O_Leaf A_Acorn 8_Acorn
3-10-0-2-16-0,3,10.0,,2,16,0,31,18,330,0,0.0,0.0,0.0,8_Bell 7_Acorn 10_Leaf U_Acorn A_Heart K_Leaf K_Acorn 7_Heart
4-14-8-2-46-2,4,14.0,8.0,2,46,2,47,36,52,0,0.0,0.0,0.0,10_Bell K_Acorn A_Bell U_Heart A_Acorn O_Bell O_Leaf O_Acorn
5-14-7-2-57-1,5,14.0,7.0,2,57,1,25,11,40,0,0.0,0.0,0.0,A_Acorn 9_Acorn U_Bell 8_Leaf O_Bell O_Leaf O_Heart O_Acorn
5-11-2-2-34-0,5,11.0,2.0,2,34,0,11,4,373,0,0.0,0.0,0.0,U_Heart 9_Heart K_Bell 8_Heart 7_Acorn U_Acorn 8_Acorn O_Bell
3-10-2-2-15-1,3,10.0,2.0,2,15,1,33,31,382,0,0.0,0.0,0.0,9_Heart 10_Leaf 7_Acorn U_Acorn 8_Heart A_Leaf 7_Bell 10_Acorn
2-9-2-4-11-1,2,9.0,2.0,4,11,1,31,29,331,0,0.0,0.0,0.0,10_Acorn A_Leaf 8_Acorn 8_Heart K_Acorn 9_Acorn K_Bell U_Leaf
4-12-3-2-24-0,4,12.0,3.0,2,24,0,21,4,213,0,0.0,0.0,0.0,K_Heart 10_Heart K_Bell 8_Acorn 9_Bell 7_Acorn 9_Heart O_Heart
2-8-6-3-14-2,2,8.0,6.0,3,14,2,43,30,629,0,0.0,0.0,0.0,A_Acorn A_Heart A_Bell K_Bell K_Acorn 9_Acorn 8_Bell U_Heart
4-13-4-2-36-1,4,13.0,4.0,2,36,1,33,21,632,0,0.0,0.0,0.0,O_Leaf K_Heart 9_Leaf A_Acorn U_Bell 9_Acorn O_Heart 10_Bell
2-5-3-2-8-0,2,5.0,3.0,2,8,0,44,34,213,0,0.0,0.0,0.0,10_Heart 10_Acorn 10_Bell K_Leaf 9_Bell 9_Heart 10_Leaf 7_Acorn
1-8-8-4-8-1,1,8.0,8.0,4,8,1,37,35,1041,0,0.0,0.0,0.0,10_Acorn U_Heart 9_Leaf K_Bell A_Bell 10_Leaf 8_Leaf 7_Leaf
4-10-3-2-29-0,4,10.0,3.0,2,29,0,20,14,249,0,0.0,0.0,0.0,U_Leaf U_Acorn 9_Leaf U_Bell 10_Bell 8_Bell K_Leaf 9_Heart
2-14-3-3-17-0,2,14.0,3.0,3,17,0,21,18,725,0,0.0,0.0,0.0,K_Bell K_Acorn 9_Heart 9_Bell O_Acorn 7_Bell 8_Leaf 10_Leaf
4-14-2-2-35-1,4,14.0,2.0,2,35,1,19,11,863,0,0.0,0.0,0.0,A_Leaf O_Acorn O_Bell 8_Heart U_Heart 8_Acorn 9_Leaf 9_Bell
4-11-6-2-33-1,4,11.0,6.0,2,33,1,37,19,195,0,0.0,0.0,0.0,K_Bell 8_Leaf A_Acorn U_Bell O_Bell A_Heart K_Leaf U_Leaf
4-13-3-3-34-2,4,13.0,3.0,3,34,2,33,26,48,0,0.0,0.0,0.0,A_Leaf 8_Leaf A_Bell K_Leaf 9_Heart U_Heart U_Acorn O_Leaf
2-13-4-2-17-2,2,13.0,4.0,2,17,2,49,42,141,0,0.0,0.0,0.0,O_Leaf 10_Bell K_Heart 8_Bell 10_Acorn A_Leaf 9_Leaf A_Acorn
3-8-6-3-21-1,3,8.0,6.0,3,21,1,26,11,398,0,0.0,0.0,0.0,7_Leaf 9_Leaf A_Heart U_Bell A_Bell U_Heart 9_Bell 8_Bell
3-13-4-3-29-0,3,13.0,4.0,3,29,0,34,24,280,0,0.0,0.0,0.0,7_Leaf 10_Bell K_Heart O_Leaf 9_Bell 10_Leaf O_Heart K_Bell
5-9-0-1-25-0,5,9.0,,1,25,0,29,14,112,0,0.0,0.0,0.0,8_Heart A_Heart 10_Acorn U_Leaf U_Heart 9_Leaf 7_Heart K_Bell
5-14-3-2-51-0,5,14.0,3.0,2,51,0,11,0,132,0,0.0,0.0,0.0,U_Leaf 7_Leaf O_Heart O_Acorn O_Leaf 9_Bell 9_Leaf 9_Heart
7-13-0-1-44-0,7,13.0,,1,44,0,9,0,72,0,0.0,0.0,0.0,7_Heart O_Leaf 9_Leaf 8_Heart 9_Heart U_Acorn U_Leaf U_Bell
3-14-4-3-25-1,3,14.0,4.0,3,25,1,44,35,370,0,0.0,0.0,0.0,K_Heart O_Acorn A_Bell 8_Bell 10_Leaf 10_Acorn U_Bell K_Bell
4-12-0-2-26-1,4,12.0,,2,26,1,36,21,895,0,0.0,0.0,0.0,A_Leaf 9_Acorn 8_Acorn 10_Heart 7_Heart O_Heart 10_Bell U_Leaf
6-14-0-2-41-0,6,14.0,,2,41,0,37,10,160,0,0.0,0.0,0.0,O_Acorn 10_Acorn 10_Heart 7_Acorn O_Leaf 9_Heart A_Heart 7_Heart
3-14-2-3-19-0,3,14.0,2.0,3,19,0,17,14,302,0,0.0,0.0,0.0,9_Leaf 10_Leaf 8_Heart 9_Bell K_Acorn O_Acorn 8_Leaf 9_Heart
4-13-5-3-33-1,4,13.0,5.0,3,33,1,57,31,152,0,0.0,0.0,0.0,O_Leaf 10_Heart 7_Acorn A_Acorn 10_Leaf A_Heart 10_Acorn U_Leaf
3-10-6-2-25-1,3,10.0,6.0,2,25,1,46,31,396,0,0.0,0.0,0.0,8_Bell 10_Bell 9_Acorn A_Heart U_Leaf A_Acorn 10_Leaf U_Acorn
4-13-4-2-36-0,4,13.0,4.0,2,36,0,20,8,673,0,0.0,0.0,0.0,K_Heart 7_Acorn K_Leaf 8_Bell U_Bell O_Leaf O_Heart K_Bell
3-10-3-3-21-1,3,10.0,3.0,3,21,1,29,25,426,0,0.0,0.0,0.0,10_Bell U_Heart K_Bell U_Acorn 9_Heart 9_Bell A_Acorn 9_Leaf
2-14-5-4-19-0,2,14.0,5.0,4,19,0,27,14,152,0,0.0,0.0,0.0,10_Bell O_Acorn 7_Bell 7_Leaf 10_Heart K_Bell 8_Bell 9_Leaf
5-13-0-1-42-0,5,13.0,,1,42,0,20,10,110,0,0.0,0.0,0.0,U_Bell 7_Leaf 10_Acorn O_Heart 8_Bell U_Acorn O_Leaf 7_Heart
5-13-0-2-32-0,5,13.0,,2,32,0,27,20,809,0,0.0,0.0,0.0,8_Heart U_Leaf 10_Bell 7_Heart U_Heart 10_Acorn 9_Bell O_Leaf
5-12-0-3-40-1,5,12.0,,3,40,1,31,21,7,0,0.0,0.0,0.0,10_Leaf 8_Leaf O_Heart 7_Heart U_Leaf U_Heart O_Bell A_Leaf
3-13-0-3-24-0,3,13.0,,3,24,0,6,0,297,0,0.0,0.0,0.0,O_Bell 7_Leaf 8_Acorn 7_Acorn O_Leaf 8_Bell 9_Acorn 7_Heart
4-11-5-3-33-0,4,11.0,5.0,3,33,0,21,4,127,0,0.0,0.0,0.0,K_Leaf 10_Heart U_Acorn 7_Leaf 9_Bell O_Bell 8_Leaf U_Bell
5-11-2-1-33-0,5,11.0,2.0,1,33,0,31,14,135,0,0.0,0.0,0.0,7_Bell U_Heart U_Bell K_Acorn O_Bell 10_Heart 10_Leaf 8_Heart
3-12-2-3-19-0,3,12.0,2.0,3,19,0,23,10,282,0,0.0,0.0,0.0,8_Leaf 7_Leaf 7_Bell 8_Heart O_Heart 9_Acorn 10_Heart 10_Leaf
4-12-5-3-32-1,4,12.0,5.0,3,32,1,32,15,151,0,0.0,0.0,0.0,10_Heart O_Heart K_Acorn U_Bell A_Acorn 9_Acorn 8_Bell U_Heart
5-11-2-1-29-0,5,11.0,2.0,1,29,0,19,10,107,0,0.0,0.0,0.0,9_Heart 8_Acorn O_Bell 9_Bell U_Leaf K_Heart 8_Heart 10_Leaf
3-8-5-3-20-2,3,8.0,5.0,3,20,2,36,22,153,0,0.0,0.0,0.0,9_Bell U_Bell U_Heart 10_Heart 9_Leaf A_Bell 7_Bell A_Leaf
3-11-3-3-22-1,3,11.0,3.0,3,22,1,20,15,410,0,0.0,0.0,0.0,7_Leaf 7_Bell 9_Heart K_Acorn O_Bell U_Heart 8_Acorn A_Acorn
3-5-0-3-7-0,3,5.0,,3,7,0,20,10,277,0,0.0,0.0,0.0,10_Bell 9_Leaf 8_Heart 7_Leaf 10_Heart 7_Acorn 7_Heart 8_Leaf
2-12-8-3-20-2,2,12.0,8.0,3,20,2,31,26,596,0,0.0,0.0,0.0,A_Bell K_Leaf 8_Acorn 7_Bell 9_Leaf A_Leaf O_Heart U_Heart
3-9-0-4-13-1,3,9.0,,4,13,1,27,21,76,0,0.0,0.0,0.0,7_Acorn 7_Heart K_Heart 10_Acorn 9_Acorn U_Leaf 8_Leaf A_Acorn
4-13-0-2-24-1,4,13.0,,2,24,1,26,21,888,0,0.0,0.0,0.0,U_Heart A_Bell 8_Leaf 7_Leaf 10_Bell O_Leaf 9_Heart 7_Heart
5-13-0-2-38-0,5,13.0,,2,38,0,19,0,648,0,0.0,0.0,0.0,8_Bell U_Bell 7_Leaf 7_Heart A_Heart 9_Leaf O_Leaf O_Heart
3-11-5-2-24-0,3,11.0,5.0,2,24,0,43,28,333,0,0.0,0.0,0.0,K_Leaf 9_Acorn K_Bell 10_Acorn 10_Heart U_Heart 10_Bell O_Bell
2-4-0-3-4-0,2,4.0,,3,4,0,24,20,735,0,0.0,0.0,0.0,10_Leaf 7_Leaf 7_Acorn 10_Acorn 9_Bell 9_Acorn K_Heart 7_Heart
3-12-3-3-26-2,3,12.0,3.0,3,26,2,38,32,130,0,0.0,0.0,0.0,9_Acorn O_Heart 9_Heart A_Acorn 10_Bell O_Bell 8_Acorn A_Bell
5-13-5-1-41-0,5,13.0,5.0,1,41,0,36,8,48,0,0.0,0.0,0.0,U_Leaf O_Leaf 10_Heart K_Bell U_Heart A_Heart K_Acorn 9_Leaf
4-14-10-3-47-2,4,14.0,10.0,3,47,2,37,26,14,0,0.0,0.0,0.0,7_Leaf O_Heart O_Acorn O_Bell K_Leaf A_Leaf A_Acorn U_Acorn
3-8-4-2-18-2,3,8.0,4.0,2,18,2,53,36,134,0,0.0,0.0,0.0,10_Acorn A_Leaf K_Bell U_Heart A_Acorn K_Heart A_Heart 8_Leaf
2-6-0-2-6-0,2,6.0,,2,6,0,25,14,205,0,0.0,0.0,0.0,7_Heart A_Heart 7_Acorn K_Leaf 9_Leaf 10_Acorn 9_Bell 8_Bell
5-13-4-2-41-0,5,13.0,4.0,2,41,0,22,0,355,0,0.0,0.0,0.0,O_Leaf 7_Acorn 8_Acorn O_Heart 10_Heart U_Bell 9_Bell K_Heart
2-8-7-2-15-1,2,8.0,7.0,2,15,1,29,25,355,0,0.0,0.0,0.0,10_Bell 9_Bell U_Bell 8_Leaf A_Leaf 8_Acorn U_Heart K_Acorn
7-14-4-1-73-1,7,14.0,4.0,1,73,1,31,11,2,0,0.0,0.0,0.0,O_Leaf U_Leaf U_Acorn O_Bell O_Acorn O_Heart K_Heart A_Leaf
3-13-8-2-33-0,3,13.0,8.0,2,33,0,12,4,315,0,0.0,0.0,0.0,O_Leaf O_Heart 7_Leaf U_Heart K_Bell 8_Bell 7_Acorn 9_Leaf
5-14-3-2-40-1,5,14.0,3.0,2,40,1,29,11,409,0,0.0,0.0,0.0,10_Heart U_Bell 7_Leaf O_Bell O_Acorn 9_Heart 8_Bell A_Bell
4-14-0-2-21-1,4,14.0,,2,21,1,22,15,432,0,0.0,0.0,0.0,K_Heart 8_Acorn 8_Bell K_Leaf O_Acorn A_Bell 7_Heart 9_Heart
4-9-3-2-23-0,4,9.0,3.0,2,23,0,33,10,515,0,0.0,0.0,0.0,9_Heart 10_Bell 10_Heart 8_Leaf U_Leaf 7_Leaf 9_Acorn A_Heart
5-12-2-2-34-0,5,12.0,2.0,2,34,0,24,4,537,0,0.0,0.0,0.0,8_Bell 10_Heart K_Leaf O_Heart O_Bell 7_Leaf 8_Heart K_Heart
2-11-7-2-18-2,2,11.0,7.0,2,18,2,47,42,149,0,0.0,0.0,0.0,10_Leaf A_Acorn 10_Bell 9_Acorn A_Bell 8_Leaf U_Bell O_Bell
3-10-3-3-19-1,3,10.0,3.0,3,19,1,24,11,461,0,0.0,0.0,0.0,8_Bell 9_Heart A_Bell 9_Leaf A_Heart 7_Bell U_Acorn 7_Leaf
3-5-0-2-9-0,3,5.0,,2,9,0,18,4,301,0,0.0,0.0,0.0,7_Heart K_Bell 8_Acorn 9_Acorn 7_Bell 10_Heart K_Heart 9_Leaf
2-13-10-3-23-1,2,13.0,10.0,3,23,1,30,25,1244,0,0.0,0.0,0.0,7_Leaf 10_Bell U_Acorn 7_Acorn O_Leaf 9_Acorn K_Bell A_Bell
2-14-4-2-18-0,2,14.0,4.0,2,18,0,7,0,208,0,0.0,0.0,0.0,8_Leaf 9_Acorn 9_Bell K_Heart O_Acorn 7_Bell 7_Leaf 8_Acorn
5-11-0-2-27-1,5,11.0,,2,27,1,34,15,325,0,0.0,0.0,0.0,A_Leaf 7_Heart 8_Bell U_Bell K_Heart K_Leaf 10_Heart O_Bell
4-12-2-3-31-0,4,12.0,2.0,3,31,0,7,0,199,0,0.0,0.0,0.0,7_Acorn U_Acorn 7_Bell 8_Heart 8_Acorn O_Heart U_Bell 9_Acorn
4-14-4-3-30-1,4,14.0,4.0,3,30,1,34,15,76,0,0.0,0.0,0.0,8_Leaf K_Leaf K_Heart 10_Heart 7_Leaf O_Acorn A_Bell U_Bell
3-11-0-2-19-0,3,11.0,,2,19,0,5,0,330,0,0.0,0.0,0.0,7_Bell O_Bell 7_Acorn U_Heart 8_Leaf 9_Acorn 7_Heart 9_Leaf
2-14-2-4-16-0,2,14.0,2.0,4,16,0,27,24,137,0,0.0,0.0,0.0,8_Heart K_Leaf 9_Leaf 7_Leaf 8_Bell 10_Acorn O_Acorn 10_Leaf
5-14-2-1-38-0,5,14.0,2.0,1,38,0,12,0,288,0,0.0,0.0,0.0,O_Acorn 8_Heart 7_Acorn U_Bell O_Bell 7_Leaf K_Heart 7_Bell
5-14-0-1-43-1,5,14.0,,1,43,1,40,21,122,0,0.0,0.0,0.0,U_Acorn 10_Leaf O_Leaf 9_Bell O_Acorn A_Acorn A_Heart 7_Heart
5-12-0-2-29-1,5,12.0,,2,29,1,30,21,408,0,0.0,0.0,0.0,10_Acorn 7_Leaf A_Leaf 9_Heart U_Acorn 7_Heart O_Heart K_Heart
3-13-2-2-18-0,3,13.0,2.0,2,18,0,13,10,300,0,0.0,0.0,0.0,8_Leaf 9_Heart 8_Bell 9_Acorn 7_Bell 10_Leaf O_Leaf 8_Heart
3-9-0-3-11-1,3,9.0,,3,11,1,17,15,398,0,0.0,0.0,0.0,A_Acorn 9_Bell 9_Acorn U_Leaf 7_Heart 8_Heart 8_Bell K_Bell
5-14-5-2-51-0,5,14.0,5.0,2,51,0,40,20,275,0,0.0,0.0,0.0,10_Heart O_Leaf 10_Bell O_Acorn 10_Leaf U_Acorn U_Leaf 9_Leaf
4-13-4-2-34-0,4,13.0,4.0,2,34,0,33,12,903,0,0.0,0.0,0.0,K_Leaf O_Leaf O_Bell K_Bell A_Heart K_Acorn K_Heart 8_Bell
3-14-6-2-31-1,3,14.0,6.0,2,31,1,40,23,423,0,0.0,0.0,0.0,K_Bell O_Acorn A_Heart 7_Leaf K_Leaf K_Acorn A_Bell O_Bell
5-13-4-1-40-0,5,13.0,4.0,1,40,0,26,4,114,0,0.0,0.0,0.0,K_Heart 7_Bell 9_Leaf U_Bell U_Acorn O_Leaf K_Acorn A_Heart
5-10-2-2-26-1,5,10.0,2.0,2,26,1,29,21,85,0,0.0,0.0,0.0,U_Bell U_Acorn 10_Leaf 8_Heart A_Acorn K_Heart 9_Heart 9_Acorn
3-10-5-2-22-0,3,10.0,5.0,2,22,0,32,18,348,0,0.0,0.0,0.0,K_Acorn 8_Acorn U_Bell K_Leaf 10_Heart 10_Bell 9_Bell U_Acorn
5-13-0-1-38-0,5,13.0,,1,38,0,18,0,274,0,0.0,0.0,0.0,9_Leaf O_Leaf 10_Heart 7_Heart O_Bell 7_Acorn 9_Bell U_Leaf
5-13-2-2-39-1,5,13.0,2.0,2,39,1,19,11,445,0,0.0,0.0,0.0,8_Heart A_Acorn 8_Leaf 9_Heart O_Heart O_Leaf 9_Acorn U_Leaf
4-13-5-2-34-2,4,13.0,5.0,2,34,2,53,36,118,0,0.0,0.0,0.0,K_Bell A_Leaf 10_Heart A_Acorn U_Bell O_Leaf U_Leaf 10_Acorn
3-7-0-2-10-0,3,7.0,,2,10,0,26,24,314,0,0.0,0.0,0.0,7_Heart 9_Heart K_Leaf 10_Bell U_Bell 10_Acorn 9_Leaf 9_Bell
4-10-2-3-27-1,4,10.0,2.0,3,27,1,36,21,164,0,0.0,0.0,0.0,A_Bell U_Leaf U_Acorn 10_Leaf 9_Bell 8_Heart 7_Bell A_Heart
3-10-2-3-19-2,3,10.0,2.0,3,19,2,34,30,128,0,0.0,0.0,0.0,7_Acorn U_Bell 8_Heart A_Acorn K_Acorn U_Acorn K_Bell A_Bell
2-7-2-3-9-0,2,7.0,2.0,3,9,0,16,14,671,0,0.0,0.0,0.0,7_Leaf K_Acorn 8_Heart U_Bell 9_Bell 10_Acorn 8_Leaf 7_Acorn
4-13-0-2-30-1,4,13.0,,2,30,1,28,21,841,0,0.0,0.0,0.0,7_Acorn O_Leaf 7_Heart U_Leaf 8_Bell 10_Leaf A_Bell U_Heart
3-11-7-3-28-0,3,11.0,7.0,3,28,0,21,14,294,0,0.0,0.0,0.0,7_Bell K_Bell O_Bell 7_Acorn 10_Acorn U_Bell U_Acorn 8_Bell
3-6-0-2-8-1,3,6.0,,2,8,1,36,25,395,0,0.0,0.0,0.0,10_Leaf 9_Acorn K_Bell 8_Acorn A_Bell A_Heart 8_Heart 7_Heart
4-13-0-3-29-1,4,13.0,,3,29,1,22,15,343,0,0.0,0.0,0.0,K_Acorn U_Bell 7_Heart 9_Leaf A_Leaf 8_Leaf O_Leaf U_Leaf
3-13-5-3-30-1,3,13.0,5.0,3,30,1,45,29,393,0,0.0,0.0,0.0,K_Acorn 10_Heart A_Bell 10_Acorn K_Bell 8_Bell O_Heart O_Leaf
3-14-11-2-38-1,3,14.0,11.0,2,38,1,30,21,366,0,0.0,0.0,0.0,O_Leaf O_Bell 8_Bell 7_Acorn O_Acorn 9_Acorn A_Leaf 10_Bell
1-13-13-3-13-1,1,13.0,13.0,3,13,1,18,15,1949,0,0.0,0.0,0.0,8_Leaf 7_Acorn O_Leaf 8_Bell 9_Bell 7_Bell A_Leaf K_Leaf
2-7-0-3-7-0,2,7.0,,3,7,0,12,10,696,0,0.0,0.0,0.0,9_Leaf 10_Leaf 7_Heart 7_Bell U_Bell 8_Acorn 7_Acorn 7_Leaf
4-8-2-2-18-1,4,8.0,2.0,2,18,1,23,11,201,0,0.0,0.0,0.0,A_Bell 8_Acorn 10_Heart 9_Acorn 8_Leaf 8_Heart U_Heart 9_Heart
4-11-2-2-28-2,4,11.0,2.0,2,28,2,41,26,165,0,0.0,0.0,0.0,A_Leaf 8_Heart K_Bell 8_Bell A_Acorn O_Bell U_Acorn 10_Heart
4-14-0-2-32-1,4,14.0,,2,32,1,29,21,824,0,0.0,0.0,0.0,7_Heart 8_Bell A_Acorn O_Acorn 10_Acorn U_Bell 8_Leaf O_Bell
2-6-2-2-8-1,2,6.0,2.0,2,8,1,46,35,308,0,0.0,0.0,0.0,A_Acorn A_Heart 10_Acorn 8_Heart K_Bell 10_Leaf 9_Leaf 7_Bell
3-8-4-3-18-2,3,8.0,4.0,3,18,2,43,26,132,0,0.0,0.0,0.0,A_Heart 9_Bell U_Heart 7_Bell K_Heart A_Bell A_Leaf K_Acorn
5-13-2-2-37-0,5,13.0,2.0,2,37,0,39,18,621,0,0.0,0.0,0.0,K_Heart K_Leaf A_Heart 8_Heart K_Acorn O_Heart O_Leaf 10_Acorn
4-5-0-2-12-0,4,5.0,,2,12,0,14,0,243,0,0.0,0.0,0.0,7_Heart K_Heart 9_Heart 8_Leaf 9_Acorn 7_Leaf 9_Bell 10_Heart
5-10-2-2-28-0,5,10.0,2.0,2,28,0,28,14,266,0,0.0,0.0,0.0,U_Acorn U_Heart 8_Heart 10_Acorn 10_Heart 9_Heart 7_Acorn K_Leaf
3-13-8-3-30-1,3,13.0,8.0,3,30,1,26,19,458,0,0.0,0.0,0.0,A_Leaf O_Leaf 7_Leaf 8_Acorn K_Leaf U_Leaf U_Heart K_Acorn
5-9-4-2-34-1,5,9.0,4.0,2,34,1,32,11,49,0,0.0,0.0,0.0,A_Acorn 9_Leaf U_Leaf K_Heart A_Heart U_Heart U_Bell 7_Leaf
2-6-3-4-9-0,2,6.0,3.0,4,9,0,29,18,136,0,0.0,0.0,0.0,10_Bell 9_Heart K_Bell 8_Bell K_Acorn 7_Bell A_Heart 9_Leaf
3-8-0-3-11-0,3,8.0,,3,11,0,16,14,284,0,0.0,0.0,0.0,7_Leaf 7_Acorn 7_Heart 9_Heart 10_Bell U_Heart 9_Leaf K_Leaf
4-12-3-2-27-0,4,12.0,3.0,2,27,0,19,10,433,0,0.0,0.0,0.0,10_Bell U_Heart 7_Leaf 9_Heart 8_Leaf 7_Bell K_Heart O_Heart
3-14-3-3-22-1,3,14.0,3.0,3,22,1,32,19,398,0,0.0,0.0,0.0,O_Acorn K_Acorn 8_Bell K_Bell 10_Heart 9_Heart 9_Bell A_Acorn
5-14-4-2-45-1,5,14.0,4.0,2,45,1,47,25,344,0,0.0,0.0,0.0,K_Heart 10_Heart O_Heart U_Acorn O_Acorn 10_Leaf A_Leaf K_Acorn
0--1--1-3-0-1,0,,,3,0,1,21,21,1626,0,0.0,0.0,0.0,7_Bell 7_Leaf 9_Acorn A_Bell 8_Acorn 9_Leaf 10_Leaf 7_Acorn
2-14-5-3-19-2,2,14.0,5.0,3,19,2,39,26,592,0,0.0,0.0,0.0,8_Acorn O_Acorn A_Bell 8_Leaf 7_Bell A_Leaf 10_Heart K_Leaf
2-2-0-3-2-0,2,2.0,,3,2,0,28,28,702,0,0.0,0.0,0.0,8_Leaf K_Bell 10_Leaf 7_Heart 8_Heart 9_Leaf 10_Acorn K_Acorn
