signature,trump_count,strongest_trump_strength,weakest_trump_strength,max_suit_run,trump_strength_sum,color_aces,total_points,non_trump_points,hand_instances,games,win_rate,win_rate_std,avg_points,hand_example
7-14-7-1-75-1,7,14.0,7.0,1,75,1,29,11,3,300,1.0,0.0,116.77333333333333,O_Acorn U_Heart A_Leaf U_Acorn U_Bell O_Bell O_Heart O_Leaf
6-14-7-1-62-1,6,14.0,7.0,1,62,1,30,15,15,300,1.0,0.0,100.73,U_Bell U_Acorn K_Leaf O_Bell U_Heart A_Acorn O_Heart O_Acorn
8-14-3-0-71-0,8,14.0,3.0,0,71,0,19,0,5,300,1.0,0.0,105.88,U_Leaf O_Acorn U_Heart O_Heart 9_Heart U_Acorn K_Heart O_Bell
7-13-5-1-62-1,7,13.0,5.0,1,62,1,44,11,1,300,1.0,0.0,100.08333333333333,O_Heart U_Acorn A_Leaf U_Bell 10_Heart O_Leaf A_Heart U_Leaf
6-13-5-1-58-2,6,13.0,5.0,1,58,2,45,22,2,300,1.0,0.0,103.39,O_Bell A_Bell O_Leaf U_Heart U_Leaf 10_Heart A_Acorn O_Heart
8-14-3-0-63-0,8,14.0,3.0,0,63,0,36,0,6,300,1.0,0.0,104.20333333333333,U_Bell 9_Heart O_Bell A_Heart K_Heart O_Acorn O_Leaf 10_Heart
8-13-4-0-69-0,8,13.0,4.0,0,69,0,29,0,1,300,1.0,0.0,105.32333333333334,K_Heart O_Leaf U_Bell U_Leaf U_Acorn U_Heart O_Heart A_Heart
8-14-4-0-72-0,8,14.0,4.0,0,72,0,30,0,3,300,1.0,0.0,107.55666666666667,U_Heart K_Heart O_Leaf O_Bell U_Bell A_Heart U_Leaf O_Acorn
8-14-4-0-74-0,8,14.0,4.0,0,74,0,30,0,2,300,1.0,0.0,110.47666666666667,O_Acorn O_Bell 10_Heart U_Bell O_Leaf O_Heart K_Heart U_Heart
7-13-0-1-63-1,7,13.0,,1,63,1,26,11,1,300,1.0,0.0,107.42,U_Acorn U_Heart A_Leaf O_Leaf 7_Heart O_Heart O_Bell U_Leaf
7-14-5-1-71-1,7,14.0,5.0,1,71,1,36,11,2,300,1.0,0.0,111.09666666666666,O_Leaf U_Acorn 10_Heart A_Acorn O_Acorn U_Leaf O_Heart U_Heart
6-14-6-1-60-2,6,14.0,6.0,1,60,2,46,22,2,300,1.0,0.0,107.33666666666667,U_Leaf O_Acorn A_Acorn A_Bell O_Bell O_Heart A_Heart U_Heart
6-14-3-2-63-0,6,14.0,3.0,2,63,0,24,10,8,300,1.0,0.0,101.87,O_Leaf 10_Leaf 8_Leaf O_Acorn O_Heart O_Bell 9_Heart U_Acorn
7-14-6-1-69-1,7,14.0,6.0,1,69,1,37,11,2,300,1.0,0.0,107.42666666666666,U_Bell U_Leaf O_Leaf U_Heart A_Heart O_Acorn O_Heart A_Bell
6-14-7-2-65-1,6,14.0,7.0,2,65,1,36,21,10,300,1.0,0.0,110.73,U_Leaf U_Bell U_Acorn O_Heart O_Acorn O_Leaf A_Leaf 10_Leaf
8-12-5-0-68-0,8,12.0,5.0,0,68,0,35,0,1,300,1.0,0.0,105.21,U_Heart O_Heart 10_Heart A_Heart U_Leaf O_Bell U_Bell U_Acorn
7-14-7-1-75-0,7,14.0,7.0,1,75,0,18,0,5,300,1.0,0.0,110.16666666666667,O_Leaf O_Acorn U_Heart 8_Acorn O_Heart U_Acorn U_Bell O_Bell
8-14-0-0-73-0,8,14.0,,0,73,0,20,0,2,300,1.0,0.0,113.47,K_Heart O_Leaf O_Acorn U_Leaf 7_Heart O_Heart U_Acorn O_Bell
8-14-3-0-58-0,8,14.0,3.0,0,58,0,35,0,1,300,1.0,0.0,101.88333333333334,9_Heart 10_Heart A_Heart K_Heart O_Acorn U_Heart O_Bell U_Bell
7-13-7-1-70-1,7,13.0,7.0,1,70,1,28,11,2,300,1.0,0.0,109.26333333333334,U_Bell U_Heart U_Acorn O_Bell U_Leaf O_Heart O_Leaf A_Leaf
6-14-7-1-67-0,6,14.0,7.0,1,67,0,26,10,12,300,1.0,0.0,103.30333333333333,O_Leaf U_Acorn U_Bell O_Heart O_Bell O_Acorn 10_Bell 8_Leaf
7-13-7-1-70-0,7,13.0,7.0,1,70,0,17,0,4,300,1.0,0.0,103.49,O_Bell 8_Bell U_Leaf U_Bell O_Heart U_Heart O_Leaf U_Acorn
7-14-7-1-71-0,7,14.0,7.0,1,71,0,27,10,2,300,1.0,0.0,104.88,U_Bell O_Acorn O_Bell O_Heart 10_Bell U_Heart U_Leaf U_Acorn
7-14-2-1-69-0,7,14.0,2.0,1,69,0,26,10,4,300,1.0,0.0,107.13666666666667,8_Heart U_Acorn O_Leaf 10_Bell U_Bell O_Bell O_Heart O_Acorn
6-14-8-1-64-1,6,14.0,8.0,1,64,1,36,21,7,300,1.0,0.0,106.95333333333333,O_Heart U_Acorn A_Bell O_Bell U_Heart O_Acorn U_Leaf 10_Acorn
8-14-3-0-65-0,8,14.0,3.0,0,65,0,27,0,4,300,1.0,0.0,104.02,U_Heart U_Bell 9_Heart K_Heart O_Leaf A_Heart O_Acorn U_Acorn
7-14-7-1-72-1,7,14.0,7.0,1,72,1,28,11,1,300,1.0,0.0,111.45,U_Bell U_Leaf O_Acorn U_Acorn O_Leaf O_Bell A_Acorn U_Heart
7-14-6-1-75-1,7,14.0,6.0,1,75,1,38,11,1,300,1.0,0.0,116.2,A_Heart O_Leaf O_Heart U_Leaf O_Acorn U_Acorn A_Acorn O_Bell
7-14-4-1-71-0,7,14.0,4.0,1,71,0,24,4,5,300,1.0,0.0,106.47666666666667,O_Leaf K_Heart O_Heart O_Acorn K_Leaf U_Acorn U_Bell O_Bell
6-14-0-1-52-2,6,14.0,,1,52,2,34,22,7,300,1.0,0.0,108.36,O_Acorn 8_Heart O_Leaf A_Leaf O_Heart A_Bell 7_Heart O_Bell
7-14-5-1-67-0,7,14.0,5.0,1,67,0,34,0,16,300,1.0,0.0,100.50333333333333,U_Acorn 7_Acorn O_Leaf 10_Heart O_Acorn O_Bell U_Heart A_Heart
8-13-2-0-66-0,8,13.0,2.0,0,66,0,24,0,2,300,1.0,0.0,102.54,A_Heart 9_Heart O_Bell 8_Heart O_Leaf U_Acorn U_Leaf O_Heart
8-14-3-0-74-0,8,14.0,3.0,0,74,0,17,0,3,300,1.0,0.0,107.60333333333334,U_Heart O_Heart U_Leaf 9_Heart U_Acorn U_Bell O_Bell O_Acorn
6-14-7-1-65-1,6,14.0,7.0,1,65,1,36,21,11,300,1.0,0.0,108.64,A_Leaf O_Heart O_Acorn 10_Acorn U_Leaf O_Leaf U_Acorn U_Bell
6-14-3-1-62-2,6,14.0,3.0,1,62,2,36,22,2,300,1.0,0.0,110.08666666666667,9_Heart U_Leaf O_Acorn O_Heart O_Leaf A_Leaf A_Bell O_Bell
8-13-4-0-64-0,8,13.0,4.0,0,64,0,37,0,1,300,1.0,0.0,104.40666666666667,U_Bell O_Bell O_Leaf 10_Heart U_Heart U_Acorn A_Heart K_Heart
8-14-2-0-74-0,8,14.0,2.0,0,74,0,16,0,1,300,1.0,0.0,112.31666666666666,U_Acorn 8_Heart U_Leaf 9_Heart O_Bell O_Leaf O_Acorn O_Heart
8-14-3-0-76-0,8,14.0,3.0,0,76,0,27,0,1,300,1.0,0.0,111.17666666666666,U_Heart 9_Heart A_Heart U_Leaf O_Heart O_Leaf O_Bell O_Acorn
8-12-3-0-58-0,8,12.0,3.0,0,58,0,35,0,1,300,0.9966666666666667,0.0033277731404159692,98.47,U_Leaf K_Heart O_Heart 10_Heart U_Heart O_Bell A_Heart 9_Heart
7-12-4-1-61-1,7,12.0,4.0,1,61,1,29,11,1,300,0.9966666666666667,0.0033277731404159692,98.83666666666667,U_Bell U_Acorn A_Bell O_Bell O_Heart K_Heart U_Heart U_Leaf
7-14-5-1-65-1,7,14.0,5.0,1,65,1,45,11,3,300,0.9966666666666667,0.0033277731404159692,106.95333333333333,A_Leaf O_Acorn U_Bell A_Heart O_Heart O_Leaf U_Heart 10_Heart
6-14-3-1-56-2,6,14.0,3.0,1,56,2,44,22,10,300,0.9966666666666667,0.0033277731404159692,103.52,A_Acorn 9_Heart A_Leaf O_Acorn A_Heart U_Leaf O_Bell O_Leaf
7-14-2-1-65-1,7,14.0,2.0,1,65,1,26,11,8,300,0.9966666666666667,0.0033277731404159692,106.12333333333333,O_Acorn A_Acorn O_Bell O_Leaf U_Acorn 8_Heart U_Heart U_Bell
6-14-2-2-62-0,6,14.0,2.0,2,62,0,28,14,7,300,0.9966666666666667,0.0033277731404159692,104.00666666666666,8_Heart U_Acorn K_Bell O_Acorn O_Leaf O_Heart 10_Bell O_Bell
8-14-3-0-73-0,8,14.0,3.0,0,73,0,20,0,2,300,0.9966666666666667,0.0033277731404159692,110.06666666666666,O_Bell K_Heart O_Acorn O_Leaf O_Heart 9_Heart U_Bell U_Leaf
5-13-7-1-53-2,5,13.0,7.0,1,53,2,35,22,6,300,0.9966666666666667,0.0033277731404159692,101.35,O_Leaf O_Heart 9_Bell A_Acorn O_Bell U_Bell U_Acorn A_Leaf
8-13-2-0-69-0,8,13.0,2.0,0,69,0,26,0,1,300,0.9966666666666667,0.0033277731404159692,104.26,8_Heart O_Heart U_Acorn U_Heart O_Bell U_Bell O_Leaf A_Heart
7-13-5-1-68-1,7,13.0,5.0,1,68,1,36,11,2,300,0.9966666666666667,0.0033277731404159692,107.80666666666667,O_Bell A_Acorn 10_Heart U_Leaf U_Heart U_Acorn O_Leaf O_Heart
6-14-5-1-59-2,6,14.0,5.0,1,59,2,45,22,6,300,0.9966666666666667,0.0033277731404159692,104.59333333333333,A_Acorn O_Leaf 10_Heart O_Acorn A_Bell O_Heart U_Heart U_Bell
6-14-7-1-64-1,6,14.0,7.0,1,64,1,26,11,13,300,0.9966666666666667,0.0033277731404159692,103.82333333333334,O_Bell A_Bell U_Bell U_Leaf 9_Acorn O_Acorn O_Leaf U_Acorn
6-14-0-2-60-0,6,14.0,,2,60,0,18,4,1,300,0.9966666666666667,0.0033277731404159692,100.24,O_Heart O_Bell O_Acorn U_Acorn O_Leaf 7_Bell K_Bell 7_Heart
7-13-4-1-65-1,7,13.0,4.0,1,65,1,30,11,1,300,0.9966666666666667,0.0033277731404159692,103.33,O_Bell U_Heart U_Acorn U_Bell O_Leaf K_Heart A_Leaf O_Heart
6-14-3-1-58-2,6,14.0,3.0,1,58,2,35,22,2,300,0.9966666666666667,0.0033277731404159692,106.04666666666667,9_Heart U_Heart U_Leaf O_Leaf A_Acorn O_Bell A_Leaf O_Acorn
8-13-0-0-65-0,8,13.0,,0,65,0,19,0,1,300,0.9966666666666667,0.0033277731404159692,102.53666666666666,U_Heart O_Leaf U_Acorn O_Bell 7_Heart K_Heart U_Bell O_Heart
7-12-4-1-58-1,7,12.0,4.0,1,58,1,38,11,2,300,0.9966666666666667,0.0033277731404159692,100.20666666666666,U_Heart K_Heart A_Heart U_Bell O_Heart A_Leaf O_Bell U_Acorn
7-14-3-1-66-1,7,14.0,3.0,1,66,1,26,11,8,300,0.9966666666666667,0.0033277731404159692,106.12666666666667,A_Leaf U_Leaf O_Bell U_Acorn O_Acorn O_Heart U_Bell 9_Heart
7-14-2-1-63-1,7,14.0,2.0,1,63,1,29,11,7,300,0.9966666666666667,0.0033277731404159692,106.10333333333334,U_Bell O_Acorn A_Leaf O_Leaf O_Bell K_Heart 8_Heart O_Heart
7-13-5-1-63-1,7,13.0,5.0,1,63,1,44,11,1,300,0.9966666666666667,0.0033277731404159692,101.11,U_Acorn U_Heart 10_Heart O_Leaf A_Bell U_Leaf A_Heart O_Heart
7-14-3-1-68-1,7,14.0,3.0,1,68,1,26,11,2,300,0.9966666666666667,0.0033277731404159692,108.85666666666667,O_Acorn A_Acorn O_Heart U_Bell U_Leaf U_Acorn 9_Heart O_Leaf
5-14-9-1-59-2,5,14.0,9.0,1,59,2,40,26,3,300,0.9966666666666667,0.0033277731404159692,112.08666666666667,O_Leaf A_Bell A_Leaf O_Heart U_Leaf O_Acorn K_Acorn O_Bell
7-14-0-1-66-0,7,14.0,,1,66,0,26,10,8,300,0.9966666666666667,0.0033277731404159692,105.21666666666667,O_Bell O_Heart U_Leaf 7_Heart 10_Leaf U_Bell O_Leaf O_Acorn
7-14-3-1-70-1,7,14.0,3.0,1,70,1,27,11,1,300,0.9966666666666667,0.0033277731404159692,112.62333333333333,O_Leaf A_Acorn 9_Heart U_Bell O_Bell O_Acorn O_Heart U_Acorn
6-13-7-1-60-2,6,13.0,7.0,1,60,2,37,22,1,300,0.9966666666666667,0.0033277731404159692,104.39666666666666,O_Bell A_Bell U_Leaf A_Leaf U_Bell U_Heart O_Leaf O_Heart
6-14-5-2-64-1,6,14.0,5.0,2,64,1,35,11,4,300,0.9966666666666667,0.0033277731404159692,104.11,A_Acorn 10_Heart U_Leaf O_Leaf 8_Acorn O_Heart O_Acorn O_Bell
6-14-3-1-57-2,6,14.0,3.0,1,57,2,35,22,3,300,0.9966666666666667,0.0033277731404159692,105.49,O_Acorn O_Heart U_Bell U_Heart 9_Heart O_Leaf A_Bell A_Acorn
7-14-6-1-67-0,7,14.0,6.0,1,67,0,26,0,5,300,0.9966666666666667,0.0033277731404159692,100.96666666666667,O_Acorn U_Leaf O_Bell U_Heart O_Heart A_Heart U_Bell 9_Bell
7-13-2-1-65-0,7,13.0,2.0,1,65,0,15,0,5,300,0.9966666666666667,0.0033277731404159692,100.37,8_Heart 9_Acorn U_Acorn O_Bell O_Heart O_Leaf U_Heart U_Leaf
6-12-7-1-57-2,6,12.0,7.0,1,57,2,36,22,1,300,0.9966666666666667,0.0033277731404159692,100.36666666666666,O_Bell U_Heart U_Leaf U_Bell A_Bell O_Heart U_Acorn A_Acorn
6-14-0-2-59-1,6,14.0,,2,59,1,35,21,5,300,0.9966666666666667,0.0033277731404159692,109.24333333333334,O_Leaf U_Leaf O_Heart 7_Heart 10_Bell O_Acorn A_Bell O_Bell
7-13-4-1-63-1,7,13.0,4.0,1,63,1,38,11,3,300,0.9966666666666667,0.0033277731404159692,102.95,A_Bell 10_Heart K_Heart U_Acorn O_Leaf U_Heart O_Heart O_Bell
7-14-3-1-67-1,7,14.0,3.0,1,67,1,26,11,8,300,0.9966666666666667,0.0033277731404159692,108.27333333333333,9_Heart U_Leaf A_Bell U_Acorn O_Leaf O_Acorn O_Bell U_Bell
7-14-3-1-66-0,7,14.0,3.0,1,66,0,15,0,28,300,0.9966666666666667,0.0033277731404159692,101.84666666666666,O_Leaf O_Heart U_Leaf U_Heart 9_Bell U_Bell 9_Heart O_Acorn
6-14-3-1-63-0,6,14.0,3.0,1,63,0,14,0,21,300,0.9966666666666667,0.0033277731404159692,100.41333333333333,9_Heart 7_Acorn 7_Bell O_Leaf O_Bell U_Acorn O_Acorn O_Heart
5-14-9-2-59-2,5,14.0,9.0,2,59,2,36,22,5,300,0.9966666666666667,0.0033277731404159692,107.32333333333334,O_Heart O_Bell A_Bell A_Leaf 8_Bell U_Leaf O_Acorn O_Leaf
6-14-7-2-65-0,6,14.0,7.0,2,65,0,20,4,16,300,0.9966666666666667,0.0033277731404159692,100.05,U_Bell K_Leaf O_Heart O_Bell 9_Leaf O_Leaf U_Heart O_Acorn
6-14-3-1-62-1,6,14.0,3.0,1,62,1,25,11,9,300,0.9966666666666667,0.0033277731404159692,105.04,O_Acorn 8_Leaf O_Leaf O_Bell O_Heart A_Acorn U_Leaf 9_Heart
8-14-3-0-68-0,8,14.0,3.0,0,68,0,28,0,3,300,0.9966666666666667,0.0033277731404159692,105.96333333333334,9_Heart U_Bell O_Heart A_Heart O_Leaf U_Leaf O_Acorn K_Heart
7-13-2-1-63-1,7,13.0,2.0,1,63,1,26,11,1,300,0.9966666666666667,0.0033277731404159692,103.75666666666666,U_Bell O_Leaf O_Heart 8_Heart A_Acorn U_Heart U_Acorn O_Bell
7-14-6-1-71-0,7,14.0,6.0,1,71,0,31,4,8,300,0.9966666666666667,0.0033277731404159692,104.69333333333333,U_Heart U_Bell O_Bell O_Leaf A_Heart O_Acorn O_Heart K_Leaf
6-14-2-1-57-2,6,14.0,2.0,1,57,2,35,22,4,300,0.9966666666666667,0.0033277731404159692,106.24666666666667,O_Acorn 8_Heart O_Heart O_Bell U_Heart U_Acorn A_Bell A_Leaf
6-14-8-2-67-0,6,14.0,8.0,2,67,0,16,0,6,300,0.9966666666666667,0.0033277731404159692,100.14,U_Heart O_Bell O_Acorn O_Heart 7_Leaf 9_Leaf U_Leaf O_Leaf
7-13-4-1-67-1,7,13.0,4.0,1,67,1,30,11,1,300,0.9966666666666667,0.0033277731404159692,106.24666666666667,A_Leaf U_Leaf U_Heart K_Heart O_Bell U_Acorn O_Leaf O_Heart
5-14-9-2-57-2,5,14.0,9.0,2,57,2,39,26,4,300,0.9966666666666667,0.0033277731404159692,102.64,O_Leaf U_Leaf A_Leaf O_Bell A_Bell U_Acorn O_Acorn K_Bell
8-14-3-0-64-0,8,14.0,3.0,0,64,0,35,0,2,300,0.9966666666666667,0.0033277731404159692,104.79333333333334,U_Acorn U_Leaf 9_Heart 10_Heart O_Leaf A_Heart O_Acorn K_Heart
6-14-6-1-62-1,6,14.0,6.0,1,62,1,35,11,34,300,0.9966666666666667,0.0033277731404159692,102.17333333333333,A_Bell O_Leaf U_Bell O_Heart A_Heart U_Acorn O_Acorn 9_Leaf
6-14-8-1-66-0,6,14.0,8.0,1,66,0,19,4,18,300,0.9966666666666667,0.0033277731404159692,99.43333333333334,O_Heart U_Leaf U_Heart U_Acorn O_Leaf O_Acorn K_Bell 9_Acorn
7-14-2-1-64-1,7,14.0,2.0,1,64,1,35,11,10,300,0.9966666666666667,0.0033277731404159692,106.71,8_Heart U_Acorn O_Acorn A_Heart U_Heart O_Bell A_Leaf O_Leaf
7-14-5-1-70-1,7,14.0,5.0,1,70,1,46,11,3,300,0.9966666666666667,0.0033277731404159692,110.99333333333334,O_Bell 10_Heart A_Heart O_Heart O_Leaf U_Leaf O_Acorn A_Acorn
7-13-5-1-65-1,7,13.0,5.0,1,65,1,45,11,1,300,0.9966666666666667,0.0033277731404159692,103.75,O_Heart A_Heart 10_Heart O_Bell A_Acorn U_Heart U_Acorn O_Leaf
6-14-5-1-65-2,6,14.0,5.0,1,65,2,46,22,1,300,0.9966666666666667,0.0033277731404159692,110.90666666666667,A_Acorn 10_Heart O_Leaf U_Acorn O_Bell O_Heart A_Leaf O_Acorn
7-13-0-1-60-1,7,13.0,,1,60,1,26,11,1,300,0.9966666666666667,0.0033277731404159692,101.82333333333334,U_Bell O_Bell O_Heart A_Acorn U_Heart U_Leaf 7_Heart O_Leaf
7-14-0-1-62-1,7,14.0,,1,62,1,34,11,10,300,0.9966666666666667,0.0033277731404159692,106.07666666666667,A_Leaf O_Leaf 10_Heart U_Heart O_Heart U_Acorn 7_Heart O_Acorn
6-14-8-2-64-1,6,14.0,8.0,2,64,1,26,11,1,300,0.9966666666666667,0.0033277731404159692,103.26333333333334,O_Heart O_Bell U_Leaf U_Acorn A_Acorn U_Heart O_Acorn 7_Acorn
8-13-3-0-67-0,8,13.0,3.0,0,67,0,27,0,3,300,0.9966666666666667,0.0033277731404159692,104.53666666666666,U_Acorn K_Heart 9_Heart 10_Heart U_Leaf O_Leaf O_Heart O_Bell
7-13-0-1-61-0,7,13.0,,1,61,0,15,0,8,300,0.9966666666666667,0.0033277731404159692,97.09333333333333,O_Bell U_Bell O_Heart 7_Heart U_Acorn U_Heart O_Leaf 8_Bell
7-14-2-1-67-1,7,14.0,2.0,1,67,1,35,11,1,300,0.9966666666666667,0.0033277731404159692,110.54333333333334,U_Acorn 10_Heart O_Leaf 8_Heart A_Bell O_Heart O_Acorn O_Bell
5-14-0-1-47-2,5,14.0,,1,47,2,37,26,11,300,0.9966666666666667,0.0033277731404159692,101.61666666666666,K_Leaf O_Leaf O_Acorn O_Bell A_Acorn 7_Heart A_Bell U_Leaf
7-14-5-1-69-1,7,14.0,5.0,1,69,1,36,11,6,300,0.9966666666666667,0.0033277731404159692,108.5,O_Heart 10_Heart O_Bell O_Acorn U_Heart U_Acorn A_Acorn U_Leaf
5-14-8-1-56-2,5,14.0,8.0,1,56,2,35,22,7,300,0.9966666666666667,0.0033277731404159692,106.78666666666666,O_Leaf O_Heart A_Acorn A_Leaf 8_Bell O_Acorn U_Heart U_Leaf
8-13-0-0-66-0,8,13.0,,0,66,0,25,0,4,300,0.9966666666666667,0.0033277731404159692,105.00666666666666,U_Heart O_Bell U_Bell U_Acorn O_Leaf 10_Heart O_Heart 7_Heart
8-13-4-0-62-0,8,13.0,4.0,0,62,0,36,0,1,300,0.9966666666666667,0.0033277731404159692,102.51666666666667,O_Leaf K_Heart U_Bell U_Leaf U_Heart U_Acorn 10_Heart A_Heart
8-12-2-0-61-0,8,12.0,2.0,0,61,0,33,0,1,300,0.9966666666666667,0.0033277731404159692,101.73666666666666,10_Heart O_Heart O_Bell 8_Heart U_Bell U_Acorn U_Heart A_Heart
8-13-0-0-55-0,8,13.0,,0,55,0,31,0,10,300,0.9966666666666667,0.0033277731404159692,100.70333333333333,8_Heart 10_Heart U_Heart O_Leaf U_Leaf O_Heart 7_Heart A_Heart
7-13-3-1-63-1,7,13.0,3.0,1,63,1,26,11,2,300,0.9966666666666667,0.0033277731404159692,103.56333333333333,A_Leaf O_Leaf 9_Heart U_Leaf O_Heart U_Bell U_Heart O_Bell
7-14-5-1-72-0,7,14.0,5.0,1,72,0,36,10,6,300,0.9966666666666667,0.0033277731404159692,107.91666666666667,U_Heart 10_Heart 10_Bell U_Leaf O_Bell O_Heart O_Leaf O_Acorn
7-13-6-1-68-0,7,13.0,6.0,1,68,0,26,0,1,300,0.9966666666666667,0.0033277731404159692,100.92333333333333,O_Bell U_Bell O_Leaf O_Heart A_Heart U_Acorn U_Leaf 8_Bell
6-14-0-1-55-2,6,14.0,,1,55,2,44,22,11,300,0.9966666666666667,0.0033277731404159692,105.23666666666666,O_Leaf O_Heart A_Leaf A_Heart A_Acorn 7_Heart O_Acorn U_Acorn
8-14-3-0-60-0,8,14.0,3.0,0,60,0,35,0,2,300,0.9966666666666667,0.0033277731404159692,101.75333333333333,K_Heart U_Bell 10_Heart U_Leaf O_Acorn A_Heart 9_Heart O_Heart
6-14-0-1-59-2,6,14.0,,1,59,2,36,22,3,300,0.9966666666666667,0.0033277731404159692,111.18333333333334,U_Leaf O_Acorn O_Bell 7_Heart A_Acorn O_Heart A_Bell O_Leaf
5-14-9-1-58-2,5,14.0,9.0,1,58,2,35,22,4,300,0.9966666666666667,0.0033277731404159692,110.30666666666667,A_Acorn O_Heart U_Leaf 7_Leaf U_Acorn O_Leaf A_Bell O_Acorn
6-12-6-1-55-2,6,12.0,6.0,1,55,2,45,22,1,300,0.9966666666666667,0.0033277731404159692,98.2,A_Acorn A_Bell O_Heart O_Bell U_Leaf U_Acorn U_Bell A_Heart
7-13-6-1-69-0,7,13.0,6.0,1,69,0,30,4,3,300,0.9966666666666667,0.0033277731404159692,101.08,A_Heart K_Bell O_Leaf U_Leaf U_Acorn U_Heart O_Heart O_Bell
7-14-4-1-67-1,7,14.0,4.0,1,67,1,39,11,5,300,0.9966666666666667,0.0033277731404159692,106.34666666666666,O_Acorn U_Leaf O_Bell K_Heart A_Heart O_Leaf U_Acorn A_Acorn
6-14-5-1-63-2,6,14.0,5.0,1,63,2,45,22,2,300,0.9966666666666667,0.0033277731404159692,107.01666666666667,A_Leaf U_Leaf 10_Heart U_Acorn O_Leaf O_Acorn O_Heart A_Bell
8-13-0-0-58-0,8,13.0,,0,58,0,26,0,9,300,0.9966666666666667,0.0033277731404159692,99.91333333333333,U_Bell O_Heart 7_Heart U_Leaf K_Heart O_Leaf U_Heart 10_Heart
7-14-0-1-68-1,7,14.0,,1,68,1,27,11,2,300,0.9966666666666667,0.0033277731404159692,112.57666666666667,U_Heart O_Acorn U_Acorn O_Bell O_Leaf O_Heart 7_Heart A_Leaf
7-14-3-1-64-0,7,14.0,3.0,1,64,0,24,0,40,300,0.9966666666666667,0.0033277731404159692,97.84333333333333,O_Bell A_Heart 9_Heart U_Heart O_Heart O_Acorn U_Acorn 8_Bell
7-14-5-1-65-0,7,14.0,5.0,1,65,0,38,4,14,300,0.9966666666666667,0.0033277731404159692,99.41,U_Leaf O_Acorn K_Acorn O_Leaf O_Bell A_Heart 10_Heart U_Bell
8-12-2-0-59-0,8,12.0,2.0,0,59,0,35,0,2,300,0.9966666666666667,0.0033277731404159692,100.89666666666666,O_Bell U_Acorn 8_Heart U_Leaf O_Heart K_Heart A_Heart 10_Heart
7-14-6-1-70-0,7,14.0,6.0,1,70,0,30,4,8,300,0.9966666666666667,0.0033277731404159692,103.96333333333334,O_Heart O_Acorn A_Heart U_Leaf O_Bell U_Acorn U_Heart K_Bell
6-14-0-1-54-2,6,14.0,,1,54,2,35,22,4,300,0.9966666666666667,0.0033277731404159692,105.39,U_Heart A_Acorn U_Bell O_Leaf O_Acorn A_Leaf O_Heart 7_Heart
8-14-2-0-67-0,8,14.0,2.0,0,67,0,34,0,3,300,0.9966666666666667,0.0033277731404159692,105.51333333333334,O_Heart O_Acorn U_Heart 8_Heart 10_Heart A_Heart O_Bell U_Leaf
7-14-6-1-72-0,7,14.0,6.0,1,72,0,37,10,8,300,0.9966666666666667,0.0033277731404159692,107.89333333333333,A_Heart O_Acorn U_Bell O_Heart U_Leaf 10_Bell O_Bell O_Leaf
6-13-6-1-59-2,6,13.0,6.0,1,59,2,46,22,1,300,0.9966666666666667,0.0033277731404159692,103.36333333333333,O_Bell A_Heart A_Leaf O_Heart U_Leaf U_Heart A_Bell O_Leaf
6-14-3-2-62-1,6,14.0,3.0,2,62,1,35,21,4,300,0.9966666666666667,0.0033277731404159692,108.87666666666667,9_Heart 10_Leaf O_Acorn A_Leaf O_Leaf O_Bell O_Heart U_Leaf
6-14-8-1-67-1,6,14.0,8.0,1,67,1,31,15,4,300,0.9966666666666667,0.0033277731404159692,109.33666666666667,A_Bell O_Acorn O_Bell K_Acorn U_Heart U_Leaf O_Heart O_Leaf
7-14-3-1-71-0,7,14.0,3.0,1,71,0,20,4,3,300,0.9966666666666667,0.0033277731404159692,106.68,O_Acorn U_Acorn K_Acorn O_Heart 9_Heart U_Heart O_Leaf O_Bell
6-14-7-2-67-1,6,14.0,7.0,2,67,1,31,15,5,300,0.9966666666666667,0.0033277731404159692,110.40333333333334,O_Bell O_Acorn O_Leaf A_Leaf K_Leaf U_Bell O_Heart U_Acorn
5-14-7-1-52-3,5,14.0,7.0,1,52,3,46,33,1,300,0.9966666666666667,0.0033277731404159692,99.16666666666667,U_Bell O_Bell A_Acorn O_Heart O_Acorn A_Bell A_Leaf U_Heart
6-14-5-2-65-1,6,14.0,5.0,2,65,1,45,21,3,300,0.9966666666666667,0.0033277731404159692,110.35333333333334,O_Acorn O_Leaf O_Bell U_Acorn A_Acorn 10_Acorn O_Heart 10_Heart
5-14-5-1-54-2,5,14.0,5.0,1,54,2,47,26,1,300,0.9966666666666667,0.0033277731404159692,103.20333333333333,O_Acorn 10_Heart K_Leaf A_Bell U_Acorn A_Acorn O_Heart O_Leaf
8-14-0-0-62-0,8,14.0,,0,62,0,24,0,11,300,0.9966666666666667,0.0033277731404159692,102.58,O_Acorn O_Bell A_Heart O_Heart 7_Heart U_Leaf U_Heart 8_Heart
8-13-3-0-60-0,8,13.0,3.0,0,60,0,35,0,1,300,0.9966666666666667,0.0033277731404159692,101.71,9_Heart O_Bell O_Leaf U_Heart K_Heart 10_Heart A_Heart U_Acorn
7-14-6-1-70-1,7,14.0,6.0,1,70,1,37,11,5,300,0.9966666666666667,0.0033277731404159692,109.75666666666666,A_Acorn O_Leaf U_Acorn O_Acorn U_Bell U_Leaf O_Bell A_Heart
